CREATE TABLE attendance(
atten_id INT AUTO_INCREMENT PRIMARY KEY,
techId VARCHAR(10),       
stuId VARCHAR(10),  
courseCode VARCHAR(10),
attenDate DATE,
session_type ENUM('theory','practical') NOT NULL,
atten_status ENUM('present','absent','medical') NOT NULL
);

INSERT INTO attendance (techId, stuId, courseCode, attenDate, session_type, atten_status) VALUES
('TO003', 'ST001', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST002', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST003', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST004', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST005', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST006', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST007', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST008', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST009', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST010', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST011', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST012', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST013', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST014', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST015', 'ICT2133', '2025-03-21', 'theory', 'absent'),
('TO003', 'ST016', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST017', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST018', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST019', 'ICT2133', '2025-03-21', 'theory', 'present'),
('TO003', 'ST020', 'ICT2133', '2025-03-21', 'theory', 'present'),

('TO003', 'ST001', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST002', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST003', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST004', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST005', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST006', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST007', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST008', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST009', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST010', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST011', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST012', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST013', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST014', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST015', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST016', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST017', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST018', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST019', 'ICT2113', '2025-03-24', 'practical', 'present'),
('TO003', 'ST020', 'ICT2113', '2025-03-24', 'practical', 'present'),

('TO003', 'ST001', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST002', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST003', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST004', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST005', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST006', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST007', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST008', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST009', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST010', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST011', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST012', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST013', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST014', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST015', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST016', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST017', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST018', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST019', 'ICT2142', '2025-03-25', 'theory', 'present'),
('TO003', 'ST020', 'ICT2142', '2025-03-25', 'theory', 'present'),

('TO003', 'ST001', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST002', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST003', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST004', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST005', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST006', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST007', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST008', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST009', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST010', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST011', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST012', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST013', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST014', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST015', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST016', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST017', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST018', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST019', 'ICT2152', '2025-03-26', 'theory', 'present'),
('TO003', 'ST020', 'ICT2152', '2025-03-26', 'theory', 'present'),

('TO003', 'ST001', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST002', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST003', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST004', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST005', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST006', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST007', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST008', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST009', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST010', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST011', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST012', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST013', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST014', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST015', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST016', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST017', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST018', 'ICT2122', '2025-03-27', 'theory', 'present'),
('TO003', 'ST019', 'ICT2122', '2025-03-27', 'theory', 'absent'),
('TO003', 'ST020', 'ICT2122', '2025-03-27', 'theory', 'present'),

('TO003', 'ST001', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST002', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST003', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST004', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST005', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST006', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST007', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST008', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST009', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST010', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST011', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST012', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST013', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST014', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST015', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST016', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST017', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST018', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST019', 'ICT2133', '2025-03-28', 'practical', 'present'),
('TO003', 'ST020', 'ICT2133', '2025-03-28', 'practical', 'present'),

('TO003', 'ST001', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST002', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST003', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST004', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST005', 'ICT2113', '2025-03-31', 'theory', 'absent'),
('TO003', 'ST006', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST007', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST008', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST009', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST010', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST011', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST012', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST013', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST014', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST015', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST016', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST017', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST018', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST019', 'ICT2113', '2025-03-31', 'theory', 'present'),
('TO003', 'ST020', 'ICT2113', '2025-03-31', 'theory', 'present'),

('TO003', 'ST001', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST002', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST003', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST004', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST005', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST006', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST007', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST008', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST009', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST010', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST011', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST012', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST013', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST014', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST015', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST016', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST017', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST018', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST019', 'ICT2142', '2025-04-01', 'theory', 'present'),
('TO003', 'ST020', 'ICT2142', '2025-04-01', 'theory', 'present'),

('TO003', 'ST001', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST002', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST003', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST004', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST005', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST006', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST007', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST008', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST009', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST010', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST011', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST012', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST013', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST014', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST015', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST016', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST017', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST018', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST019', 'ICT2152', '2025-04-02', 'theory', 'present'),
('TO003', 'ST020', 'ICT2152', '2025-04-02', 'theory', 'present'),

('TO003', 'ST001', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST002', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST003', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST004', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST005', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST006', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST007', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST008', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST009', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST010', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST011', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST012', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST013', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST014', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST015', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST016', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST017', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST018', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST019', 'ICT2122', '2025-04-03', 'theory', 'present'),
('TO003', 'ST020', 'ICT2122', '2025-04-03', 'theory', 'present'),

('TO003', 'ST001', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST002', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST003', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST004', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST005', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST006', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST007', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST008', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST009', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST010', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST011', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST012', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST013', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST014', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST015', 'ICT2133', '2025-04-04', 'theory', 'absent'),
('TO003', 'ST016', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST017', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST018', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST019', 'ICT2133', '2025-04-04', 'theory', 'present'),
('TO003', 'ST020', 'ICT2133', '2025-04-04', 'theory', 'present'),

('TO004', 'ST001', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST002', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST003', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST004', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST005', 'ICT2113', '2025-04-07', 'practical', 'absent'),
('TO004', 'ST006', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST007', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST008', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST009', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST010', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST011', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST012', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST013', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST014', 'ICT2113', '2025-04-07', 'practical', 'absent'),
('TO004', 'ST015', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST016', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST017', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST018', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST019', 'ICT2113', '2025-04-07', 'practical', 'present'),
('TO004', 'ST020', 'ICT2113', '2025-04-07', 'practical', 'present'),

('TO004', 'ST001', 'ICT2142', '2025-04-08', 'theory', 'absent'),
('TO004', 'ST002', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST003', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST004', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST005', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST006', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST007', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST008', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST009', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST010', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST011', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST012', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST013', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST014', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST015', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST016', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST017', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST018', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST019', 'ICT2142', '2025-04-08', 'theory', 'present'),
('TO004', 'ST020', 'ICT2142', '2025-04-08', 'theory', 'present'),

('TO004', 'ST001', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST002', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST003', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST004', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST005', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST006', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST007', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST008', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST009', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST010', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST011', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST012', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST013', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST014', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST015', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST016', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST017', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST018', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST019', 'ICT2152', '2025-04-09', 'theory', 'present'),
('TO004', 'ST020', 'ICT2152', '2025-04-09', 'theory', 'present'),

('TO004', 'ST001', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST002', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST003', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST004', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST005', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST006', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST007', 'ICT2122', '2025-04-10', 'theory', 'absent'),
('TO004', 'ST008', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST009', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST010', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST011', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST012', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST013', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST014', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST015', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST016', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST017', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST018', 'ICT2122', '2025-04-10', 'theory', 'present'),
('TO004', 'ST019', 'ICT2122', '2025-04-10', 'theory', 'absent'),
('TO004', 'ST020', 'ICT2122', '2025-04-10', 'theory', 'present'),

('TO004', 'ST001', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST002', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST003', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST004', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST005', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST006', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST007', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST008', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST009', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST010', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST011', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST012', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST013', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST014', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST015', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST016', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST017', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST018', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST019', 'ICT2133', '2025-04-11', 'practical', 'present'),
('TO004', 'ST020', 'ICT2133', '2025-04-11', 'practical', 'present'),

('TO004', 'ST001', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST002', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST003', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST004', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST005', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST006', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST007', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST008', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST009', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST010', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST011', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST012', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST013', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST014', 'ICT2113', '2025-04-14', 'theory', 'absent'),
('TO004', 'ST015', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST016', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST017', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST018', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST019', 'ICT2113', '2025-04-14', 'theory', 'present'),
('TO004', 'ST020', 'ICT2113', '2025-04-14', 'theory', 'present'),

('TO004', 'ST001', 'ICT2142', '2025-04-15', 'theory', 'absent'),
('TO004', 'ST002', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST003', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST004', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST005', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST006', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST007', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST008', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST009', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST010', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST011', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST012', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST013', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST014', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST015', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST016', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST017', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST018', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST019', 'ICT2142', '2025-04-15', 'theory', 'present'),
('TO004', 'ST020', 'ICT2142', '2025-04-15', 'theory', 'present'),

('TO004', 'ST001', 'ICT2152', '2025-04-16', 'theory', 'present'),
('TO004', 'ST002', 'ICT2152', '2025-04-16', 'theory', 'present'),
